book_name,unit,english,korean,example
워드마스터,chapter48,fund,"기금, 자금을 제공하다",fund
워드마스터,chapter48,tyrant,"폭주, 전제군주",tyrant
워드마스터,chapter48,odd,"이상한, 홀수의",odd
워드마스터,chapter49,intriguing,아주 흥미로운,intriguing
워드마스터,chapter49,restrain,"억제하다, 구속하다",restrain
워드마스터,chapter49,bundle,"묶음, 꾸러미",bundle
워드마스터,chapter49,enclose,"동봉하다, 에워싸다",enclose
워드마스터,chapter49,insert,삽입하다,insert
워드마스터,chapter49,keen,"날카로운, 예민한",keen
워드마스터,chapter49,constrict,"죄다, 수축시키다",constrict
워드마스터,chapter49,submit,"복종시키다, 복종하다",submit
워드마스터,chapter49,reputation,"평판, 명성",reputation
워드마스터,chapter49,measurement,"측량, 측정, 지수",measurement
워드마스터,chapter49,originate,"시작되다, 비롯하다",originate
워드마스터,chapter49,flour,밀가루,flour
워드마스터,chapter49,testify,"검증하다, 증명하다",testify
워드마스터,chapter49,Celsius,"섭씨의, 섭씨",Celsius
워드마스터,chapter49,patriot,애국자,patriot
워드마스터,chapter49,interchange,"교환, 교차점, 교환하다",interchange
워드마스터,chapter49,intuitive,"직관적인, 직관에 의한",intuitive
워드마스터,chapter49,garment,의복,garment
워드마스터,chapter49,spontaneous,"자발적인, 자연히 일어나는",spontaneous
워드마스터,chapter49,vertical,수직의,vertical
워드마스터,chapter49,manipulate,"조종하다, 조작하다",manipulate
워드마스터,chapter49,mentor,조언자,mentor
워드마스터,chapter49,vivid,생생한,vivid
워드마스터,chapter49,pasture,"목초지, 목장",pasture
워드마스터,chapter49,crust,"껍질, 지각",crust
워드마스터,chapter49,inevitable,피할 수 없는,inevitable
워드마스터,chapter49,plunge,"뛰어들다, 던져 넣다",plunge
워드마스터,chapter49,appreciate,"이해하다, 고맙게 생각하다",appreciate
워드마스터,chapter49,emigrate,(타국으로) 이주하다,emigrate
워드마스터,chapter49,forehead,이마,forehead
워드마스터,chapter50,deed,"행위, 업적",deed
워드마스터,chapter50,skinny,"마른, 피골이 상접한",skinny
워드마스터,chapter50,grill,"석쇠, 석쇠로 굽다, 심문하다",grill
워드마스터,chapter50,curse,"저주, 저주하다",curse
워드마스터,chapter50,canal,"수로, 운하",canal
워드마스터,chapter50,adverse,"거스르는, 반대의, 부정적인",adverse
워드마스터,chapter50,censorship,검열,censorship
워드마스터,chapter50,wrist,손목,wrist
워드마스터,chapter50,nasty,"더러운, 불쾌한",nasty
워드마스터,chapter50,flaw,"결점, 흠",flaw
워드마스터,chapter50,outgoing,외향적인,outgoing
워드마스터,chapter50,dye,"염료, 염색하다",dye
워드마스터,chapter50,foundation,"기초, 토대, 재단",foundation
워드마스터,chapter50,segregation,"인종 차별, 분리",segregation
워드마스터,chapter50,cemetery,공동묘지,cemetery
워드마스터,chapter50,underlying,"밑에 놓인, 기초를 이루는",underlying
워드마스터,chapter50,contemplate,"~을 숙고하다, 응시하다",contemplate
워드마스터,chapter50,riddle,수수께끼,riddle
워드마스터,chapter50,stimulate,"자극하다, 고무하다",stimulate
워드마스터,chapter50,irrigation,관개 (물대는 시설),irrigation
워드마스터,chapter50,consecutive,"연속적인, 일관된",consecutive
워드마스터,chapter50,superficial,"표면상의, 피상적인",superficial
워드마스터,chapter50,refuge,"피난, 피난처, 위안",refuge
워드마스터,chapter50,swear,"맹세하다, 욕하다",swear
워드마스터,chapter50,allergy,알레르기,allergy
워드마스터,chapter50,semiconductor,반도체,semiconductor
워드마스터,chapter50,endeavor,"노력, 노력하다",endeavor
워드마스터,chapter50,erect,"세우다, 똑바로 선",erect
워드마스터,chapter50,feminine,"여성의, 여성스러운",feminine
워드마스터,chapter50,drowsy,졸리는,drowsy
워드마스터,chapter51,inspect,"검사하다, 점검하다",inspect
워드마스터,chapter51,carriage,"마차, 탈 것",carriage
워드마스터,chapter51,primitive,"원시의, 초기의, 미개의, 원시인",primitive
워드마스터,chapter51,compress,압축하다,compress
워드마스터,chapter51,govern,다스리다,govern
워드마스터,chapter51,abort,"유산하다, 낙태하다, 실패하다, 중단되다",abort
워드마스터,chapter51,shatter,"산산이 부서지다, 파편",shatter
워드마스터,chapter51,exaggerate,"과장하다, 과장해서 말하다",exaggerate
워드마스터,chapter51,random,"무작위의, 임의의",random
워드마스터,chapter51,bass,"저음, 베이스",bass
워드마스터,chapter51,commemorate,기념하다,commemorate
워드마스터,chapter51,steep,"가파른, 경사가 급한",steep
워드마스터,chapter51,forfeit,"박탈, 몰수, 박탈당하다",forfeit
워드마스터,chapter51,toxic,"유독한, 중독의",toxic
워드마스터,chapter51,recommend,추천하다,recommend
워드마스터,chapter51,chronic,"만성적인, 장기간의",chronic
워드마스터,chapter51,designate,"지정하다, 가리키다",designate
워드마스터,chapter51,slot,(자동판매기 따위의) 투입 구멍,slot
워드마스터,chapter51,intense,강렬한,intense
워드마스터,chapter51,sequence,"순서, 결과, 연속",sequence
워드마스터,chapter51,numerous,"다수의, 수많은",numerous
워드마스터,chapter51,shiver,"떨림, 떨다",shiver
워드마스터,chapter51,retarded,"(정서, 지능, 학력) 발달이 뒤진",retarded
워드마스터,chapter51,ongoing,"진행, 진행 중인",ongoing
워드마스터,chapter51,mention,언급하다,mention
워드마스터,chapter51,executive,"집행의, 경영의, 임원, 경영진",executive
워드마스터,chapter51,chaos,"혼돈, 무질서",chaos
워드마스터,chapter51,microscope,현미경,microscope
워드마스터,chapter51,belonging,"소유물, 소지품",belonging
워드마스터,chapter51,vulnerable,"취약한, 상처 입기 쉬운",vulnerable
워드마스터,chapter52,implication,"함축, 암시",implication
워드마스터,chapter52,appetite,식욕,appetite
워드마스터,chapter52,authentic,"진짜의, 진정한",authentic
워드마스터,chapter52,compel,"강요하다, ~하게 만들다",compel
워드마스터,chapter52,transition,"변천, 과도기",transition
워드마스터,chapter52,index,"지수, 색인",index
워드마스터,chapter52,incline,"내키게 하다, 기울이다",incline
워드마스터,chapter52,attain,달성하다,attain
워드마스터,chapter52,innate,"천부적인, 본질적인",innate
워드마스터,chapter52,ingenuity,"솜씨, 독창력",ingenuity
워드마스터,chapter52,record,"기록하다, 녹음하다, 기록, 증언",record
워드마스터,chapter52,bias,편견,bias
워드마스터,chapter52,seize,"잡다, 이해하다",seize
워드마스터,chapter52,screw,"나사, 나사로 고정하다",screw
워드마스터,chapter52,savage,"야만스런, 잔인한, 야만인",savage
워드마스터,chapter52,province,"지방, (광역 행정 구역으로서의) 도, 분야",province
워드마스터,chapter52,coordinate,"조정하다, 동등한",coordinate
워드마스터,chapter52,deficient,"부족한, 불완전한",deficient
워드마스터,chapter52,privilege,"특권, 특권을 주다",privilege
워드마스터,chapter52,preview,"미리보기, 예고편, 시사회",preview
워드마스터,chapter52,equivalent,"동등한, 상당하는",equivalent
워드마스터,chapter52,loom,"베틀, 흐릿하게 보이다, 불쑥 나타나다",loom
워드마스터,chapter52,purple,"자주색, 자주색의",purple
워드마스터,chapter52,outlaw,"금지하다, 법적으로 무효화하다",outlaw
워드마스터,chapter52,squeeze,~을 짜내다,squeeze
워드마스터,chapter52,breakthrough,"비약적 발전, 획기적 발전, 돌파구",breakthrough
워드마스터,chapter52,consent,"동의, 허락, 동의하다",consent
워드마스터,chapter52,orphan,고아,orphan
워드마스터,chapter52,negotiate,협상하다,negotiate
워드마스터,chapter52,nuisance,"귀찮은 사람, 성가신 것",nuisance
워드마스터,chapter53,recipe,"조리법, 비법",recipe
워드마스터,chapter53,deceive,속이다,deceive
워드마스터,chapter53,sweep,"휩쓸다, 청소하다",sweep
워드마스터,chapter53,profile,"옆 얼굴, 인물 소개",profile
워드마스터,chapter53,enterprise,"기업, 사업",enterprise
워드마스터,chapter53,successive,"연속되는, 상속의",successive
워드마스터,chapter53,paradox,"역설, 패러독스",paradox
워드마스터,chapter53,surpass,~을 능가하다,surpass
워드마스터,chapter53,correlation,"상하관계, 상호 관련",correlation
워드마스터,chapter53,magnitude,"거대함, 중요성, (지진) 진도",magnitude
워드마스터,chapter53,aesthetics,미학,aesthetics
워드마스터,chapter53,earnest,"진지한, 진심",earnest
워드마스터,chapter53,tremble,떨다,tremble
워드마스터,chapter53,slaughter,"도살하다, 도살, 대학살",slaughter
워드마스터,chapter53,surrender,"넘겨주다, 포기하다, 항복하다",surrender
워드마스터,chapter53,philosophy,철학,philosophy
워드마스터,chapter53,deplete,"고갈시키다, 격감시키다",deplete
워드마스터,chapter53,admire,"감탄하다, 존경하다",admire
워드마스터,chapter53,deform,"불구로 만들다, 변형시키다",deform
워드마스터,chapter53,thrill,"스릴, 전율, 감동(흥분)시키다",thrill
워드마스터,chapter53,afford,~할 여유가 있다,afford
워드마스터,chapter53,blunt,"무뚝뚝한, 퉁명스러운",blunt
워드마스터,chapter53,sprint,"단거리 경주, 전력질주",sprint
워드마스터,chapter53,aid,"돕다, 도움, 원조, 조력",aid
워드마스터,chapter53,tense,"팽팽한, 긴장한, 긴장시키다",tense
워드마스터,chapter53,amplify,"확대하다, 증폭시키다",amplify
워드마스터,chapter53,timber,목재,timber
워드마스터,chapter53,collaborate,협력하다,collaborate
워드마스터,chapter53,stance,"서 있는 자세, 태도",stance
워드마스터,chapter53,blow,"바람에 날리다, 불다",blow
워드마스터,chapter54,ballot,"투표, 투표용지, 투표하다",ballot
워드마스터,chapter54,division,"분할, 나누기, (군대) 사단",division
워드마스터,chapter54,acquaintance,"아는 사이, 교제",acquaintance
워드마스터,chapter54,boil,"끓다, 삶다",boil
워드마스터,chapter54,contradict,"부정하다, 반박하다, 모순되다",contradict
워드마스터,chapter54,burst,"터뜨리다, 폭발, 파열",burst
워드마스터,chapter54,cast,"내던지다, (빛을) 발하다",cast
워드마스터,chapter54,falsify,잘못을 입증하다,falsify
워드마스터,chapter54,psychic,"초능력이 있는, 초자연적인, 무당, 영매",psychic
워드마스터,chapter54,paddle,"노, 노를 젓다",paddle
워드마스터,chapter54,steer,"~을 조종하다, 인도하다",steer
워드마스터,chapter54,verbal,"말의, 구두의",verbal
워드마스터,chapter54,bid,"말하다, 명령하다, 입찰하다, 입찰",bid
워드마스터,chapter54,unpredictable,예측할 수 없는,unpredictable
워드마스터,chapter54,temperament,"기질, 성질",temperament
워드마스터,chapter54,harass,"괴롭히다, 희롱하다",harass
워드마스터,chapter54,shred,"갈기갈기 찢다, 째다",shred
워드마스터,chapter54,compost,"혼합물, 퇴비",compost
워드마스터,chapter54,tribute,"감사(존경)의 표시, 증정물",tribute
워드마스터,chapter54,artery,"동맥, 간선 도로",artery
워드마스터,chapter54,conflict,"충돌하다, 투쟁, 충돌",conflict
워드마스터,chapter54,housewarming,집들이,housewarming
워드마스터,chapter54,slum,빈민가,slum
워드마스터,chapter54,gracious,"상냥한, 우아한",gracious
워드마스터,chapter54,spike,"대못, 대못을 박다",spike
워드마스터,chapter54,mandate,"명령하다, 위임하다",mandate
워드마스터,chapter54,sophisticated,"세련된, 순진함을 잃은",sophisticated
워드마스터,chapter54,fiery,"불의, 열렬한, 불같은",fiery
워드마스터,chapter54,enlightenment,"계몽, 개화, 깨달음",enlightenment
워드마스터,chapter54,cosmetic,"화장품, 미용의",cosmetic
워드마스터,chapter55,oval,"달걀 모양의, 타원형의, 타원체",oval
워드마스터,chapter55,aspire,"열망하다, 동경하다",aspire
워드마스터,chapter55,obstruct,"막다, 방해하다",obstruct
워드마스터,chapter55,patrol,"순찰, 순찰병, 순찰하다",patrol
워드마스터,chapter55,accelerate,"가속하다, 촉진하다",accelerate
워드마스터,chapter55,heatstroke,"일사병, 열사병",heatstroke
워드마스터,chapter55,catalog,"카탈로그, 목록",catalog
워드마스터,chapter55,veteran,"경험이 많은, 베테랑, 퇴역 군인",veteran
워드마스터,chapter55,dramatic,"연극의, 극적인",dramatic
워드마스터,chapter55,vocation,"직업, 천직",vocation
워드마스터,chapter55,vegetarian,"채식주의자, 채식주의자의, 채식의",vegetarian
워드마스터,chapter55,stereotype,"인습, 고정관념",stereotype
워드마스터,chapter55,fellow,"사나이, 동료, 동료의",fellow
워드마스터,chapter55,sneak,"살금살금 움직이다, 몰래 움직이다",sneak
워드마스터,chapter55,perish,"죽다, 소멸하다",perish
워드마스터,chapter55,inseparable,"불가분의, 떼어 낼 수 없는",inseparable
워드마스터,chapter55,domain,"영역, 영토, 분야",domain
워드마스터,chapter55,statesman,정치가,statesman
워드마스터,chapter55,connotation,"함축, 내포",connotation
워드마스터,chapter55,decode,암호를 해독하다,decode
워드마스터,chapter55,hollow,"속이 빈, 오목한, 움푹한 곳",hollow
워드마스터,chapter55,apron,앞치마,apron
워드마스터,chapter55,mortgage,"저당, 주택 융자",mortgage
워드마스터,chapter55,rebel,"반역자, 반역을 일으키다",rebel
워드마스터,chapter55,shabby,"누추한, 초라한",shabby
워드마스터,chapter55,latter,"나중 쪽의, 후자의",latter
워드마스터,chapter55,illuminate,"밝게 비추다, 설명하다",illuminate
워드마스터,chapter55,mimic,"모방하다, 흉내를 잘내는, 모조의",mimic
워드마스터,chapter55,unearth,"발굴하다, 발견하다",unearth
워드마스터,chapter55,wail,"울부짖다, 울부짖음",wail
워드마스터,chapter56,shudder,"떨다, 몸서리치다",shudder
워드마스터,chapter56,stride,"성큼성큼 걷다, 성큼성큼 걷기",stride
워드마스터,chapter56,applicant,"신청자, 지원자",applicant
워드마스터,chapter56,disprove,오류를 증명하다,disprove
워드마스터,chapter56,disturb,"방해하다, 어지럽히다",disturb
워드마스터,chapter56,hemisphere,"반구체, (지구, 천체의) 반구",hemisphere
워드마스터,chapter56,recur,"재발하다, 되풀이하다",recur
워드마스터,chapter56,elastic,"탄력 있는, 융통성 있는",elastic
워드마스터,chapter56,saint,성인(聖人),saint
워드마스터,chapter56,stubborn,"완고한, 고집이 센",stubborn
워드마스터,chapter56,suicide,자살,suicide
워드마스터,chapter56,lure,"유혹하다, 매력",lure
워드마스터,chapter56,underprivileged,"(경제적, 사회적으로)권리가 적은, 혜택 받지 못한",underprivileged
워드마스터,chapter56,sway,"흔들림, 흔들리다",sway
워드마스터,chapter56,examine,"검사하다, 진찰하다",examine
워드마스터,chapter56,compromise,"타협하다, 타협",compromise
워드마스터,chapter56,foremost,"주요한, 으뜸가는",foremost
워드마스터,chapter56,precaution,"조심, 예방조치",precaution
워드마스터,chapter56,torture,"고문, 고문하다",torture
워드마스터,chapter56,peep,"엿보다, 엿보기",peep
워드마스터,chapter56,morale,"사기, 의욕",morale
워드마스터,chapter56,religious,"종교(상)의, 종교적인",religious
워드마스터,chapter56,obligation,"의무, 계약, 채무",obligation
워드마스터,chapter56,pest,"해충, 역병, 귀찮은 것",pest
워드마스터,chapter56,incorporate,"통합시키다, 법인회사로 만들다",incorporate
워드마스터,chapter56,subdue,"정복하다, 진압하다",subdue
워드마스터,chapter56,regime,"정권, 제도",regime
워드마스터,chapter56,terminate,"끝내다, 종결짓다",terminate
워드마스터,chapter56,inject,"주사하다, 도입하다",inject
워드마스터,chapter56,theft,"도둑질, (야구)도루",theft
워드마스터,chapter57,folklore,"민속, 민속 신앙, 신화",folklore
워드마스터,chapter57,vast,"막대한, 방대한",vast
워드마스터,chapter57,preliminary,"예비의, 임시의 예시",preliminary
워드마스터,chapter57,meanwhile,"한편, 그 동안에",meanwhile
워드마스터,chapter57,painkiller,진통제,painkiller
워드마스터,chapter57,amend,"수정하다, 고치다",amend
워드마스터,chapter57,recess,"휴식, 휴업, 구석진 곳",recess
워드마스터,chapter57,shelter,"피난하다, 보호하다",shelter
워드마스터,chapter57,autonomy,"자치, 자율",autonomy
워드마스터,chapter57,outfit,"용품, 의복, 공급하다, 준비하다",outfit
워드마스터,chapter57,mourn,"슬퍼하다, 애도하다",mourn
워드마스터,chapter57,evoke,"일깨우다, (영혼 등을)불러내다",evoke
워드마스터,chapter57,stretch,"잡아 늘리다, 신축성",stretch
워드마스터,chapter57,latitude,"(지리)위도, 위선",latitude
워드마스터,chapter57,patch,"좁은 땅, 헝겊 조각을 붙이다",patch
워드마스터,chapter57,maternal,"어머니의, 모국어의, 모계의",maternal
워드마스터,chapter57,pharmacy,"약국, 약학",pharmacy
워드마스터,chapter57,burden,"짐, 부담, 짐을 지우다",burden
워드마스터,chapter57,prestigious,"명성이 있는, 고급의, 일류의",prestigious
워드마스터,chapter57,friction,"마찰, 의견 충돌",friction
워드마스터,chapter57,defend,"방어하다, 수비하다",defend
워드마스터,chapter57,fraud,"속임, 사기꾼, 사기",fraud
워드마스터,chapter57,easygoing,"태평스러운, 안이한",easygoing
워드마스터,chapter57,insomnia,불면증,insomnia
워드마스터,chapter57,intermediate,"중간의, 중간물",intermediate
워드마스터,chapter57,transport,"수송(운송)하다, 수송",transport
워드마스터,chapter57,paradigm,"패러다임, 이론적 틀",paradigm
워드마스터,chapter57,breast,가슴,breast
워드마스터,chapter57,anthropology,인류학,anthropology
워드마스터,chapter57,premature,"조숙한, 조산한, 시기 상조의",premature
워드마스터,chapter58,dual,"둘의, 이중의",dual
워드마스터,chapter58,altruism,이타주의,altruism
워드마스터,chapter58,fiber,섬유(질),fiber
워드마스터,chapter58,irony,"반어법, 아이러니",irony
워드마스터,chapter58,spectator,"관객, 구경꾼",spectator
워드마스터,chapter58,medieval,중세의,medieval
워드마스터,chapter58,analogy,"유추, 비슷함",analogy
워드마스터,chapter58,snatch,"잡아채다, 날치기하다",snatch
워드마스터,chapter58,upset,"마음이 상한, 엉망인",upset
워드마스터,chapter58,throughout,"곳곳에, 도처에, 처음부터 끝까지",throughout
워드마스터,chapter58,slogan,"선전 문구, 슬로건",slogan
워드마스터,chapter58,composure,"침착, 평정",composure
워드마스터,chapter58,incurable,"불치의, 구제 불능의, 불치 환자",incurable
워드마스터,chapter58,revenge,"복수, 복수하다",revenge
워드마스터,chapter58,indulge,"탐닉하다, 버릇없이 기르다, 만족시키다",indulge
워드마스터,chapter58,meadow,"목초지, 초원",meadow
워드마스터,chapter58,venture,"모험하다, 모험",venture
워드마스터,chapter58,deflect,"빗나가다, 비끼다, 막다",deflect
워드마스터,chapter58,adorable,"귀여운, 사랑스러운",adorable
워드마스터,chapter58,complacent,스스로 만족해 하는,complacent
워드마스터,chapter58,explicit,"명백한, 분명한",explicit
워드마스터,chapter58,sturdy,"견고한, 강건한",sturdy
워드마스터,chapter58,narrative,"(실제의) 이야기, 서술, 이야기의",narrative
워드마스터,chapter58,lurk,"숨다, 잠복하다",lurk
워드마스터,chapter58,advance,"나아가게 하다, 진척시키다",advance
워드마스터,chapter58,manifest,"명백하게 하다, 증명하다",manifest
워드마스터,chapter58,imperial,"제국의, 황제의",imperial
워드마스터,chapter58,duration,"지속, 지속기간",duration
워드마스터,chapter58,populate,거주시키다,populate
워드마스터,chapter58,frugal,"검소한, 절약하는",frugal
워드마스터,chapter59,phony,"가짜의, 가짜, 사기꾼",phony
워드마스터,chapter59,beaver,"근면한 사람, 비버",beaver
워드마스터,chapter59,comprise,"포함하다, 구성하다",comprise
워드마스터,chapter59,textile,"직물, 직물의, 방직의",textile
워드마스터,chapter59,patron,"후원자, 단골 손님, 고객",patron
워드마스터,chapter59,spouse,배우자,spouse
워드마스터,chapter59,approximate,"~에 가까워지다, 대략의",approximate
워드마스터,chapter59,parallel,"평행의, 평행선, ~에 필적하는 것",parallel
워드마스터,chapter59,sarcastic,"비꼬는, 풍자적인",sarcastic
워드마스터,chapter59,terrain,"지형, 지역, 분야, 범위",terrain
워드마스터,chapter59,toll,"사용세, 통행료, 요금으로 징수하다",toll
워드마스터,chapter59,warfare,"전쟁, 교전 상태",warfare
워드마스터,chapter59,mortal,"죽을 운명의, 치명적인",mortal
워드마스터,chapter59,humanity,"인류, 인간성, 인간애",humanity
워드마스터,chapter59,crispy,"바삭바삭한, 부서지기 쉬운",crispy
워드마스터,chapter59,headmaster,교장,headmaster
워드마스터,chapter59,rubbish,"쓰레기, 폐기물",rubbish
워드마스터,chapter59,feeble,"가냘픈, 연약한",feeble
워드마스터,chapter59,clumsy,"어색한, 서투른",clumsy
워드마스터,chapter59,subsequent,"그 후의, ~에 이어 일어나는",subsequent
워드마스터,chapter59,daze,"멍한 상태, 멍하게 하다",daze
워드마스터,chapter59,strenuous,"피나는, 격렬한",strenuous
워드마스터,chapter59,caravan,"순례자 무리, (사막의) 대상",caravan
워드마스터,chapter59,countless,"셀 수 없는, 무수한",countless
워드마스터,chapter59,condense,"농축하다, 요약하다",condense
워드마스터,chapter59,stout,"뚱뚱한, (옷 등이)튼튼한",stout
워드마스터,chapter59,poise,"균형, 평정, 균형을 잡다",poise
워드마스터,chapter59,disciple,"문하생, 제자",disciple
워드마스터,chapter59,gust,"돌풍, 질풍",gust
워드마스터,chapter59,hail,"싸락눈, 우박, 우박이 내리다",hail
워드마스터,chapter60,collective,"집합적인, 집단적인, 집단",collective
워드마스터,chapter60,scope,"(관찰, 활동의) 범위, 시야, 조사하다",scope
워드마스터,chapter60,border,"접하다, 가장자리, 국경",border
워드마스터,chapter60,frontier,"국경, 국경의, 최첨단의",frontier
워드마스터,chapter60,withhold,"억누르다, 억제하다, 보류하다",withhold
워드마스터,chapter60,vanity,"허영심, 허무함",vanity
워드마스터,chapter60,stall,"마구간, 우리, 핑계",stall
워드마스터,chapter60,apparatus,"장치, 기구, 조직",apparatus
워드마스터,chapter60,compatible,"모순이 없는, 양립할 수 있는",compatible
워드마스터,chapter60,detest,"혐오하다, 미워하다",detest
워드마스터,chapter60,vanity,"허영심, 허무함",vanity
워드마스터,chapter60,firsthand,"직접, 바로, 직접의",firsthand
워드마스터,chapter60,obesity,"(병적인)비만, 비대",obesity
워드마스터,chapter60,dilemma,"진퇴양난, 딜레마, 궁지",dilemma
워드마스터,chapter60,render,"~이 되게 하다, 주다",render
워드마스터,chapter60,indispensable,"없어서는 안 될 것, 필수 불가결한",indispensable
워드마스터,chapter60,structural,"구조(상)의, 조직(상)의",structural
워드마스터,chapter60,bother,"일부러~하다, 괴롭히다",bother
워드마스터,chapter60,counteract,"(효력을) 중화시키다, 약화시키다",counteract
워드마스터,chapter60,static,"정적인, 고정된",static
워드마스터,chapter60,sheriff,보안관,sheriff
워드마스터,chapter60,charge,"채우다, 요금을 청구하다",charge
워드마스터,chapter60,discourse,"강연, 담화",discourse
워드마스터,chapter60,bribe,"뇌물, 뇌물을 주다",bribe
워드마스터,chapter60,juggle,"잘 처리하다, 저글링하다",juggle
워드마스터,chapter60,perspiration,"땀, 노력",perspiration
워드마스터,chapter60,retention,"보유, 기억(력)",retention
워드마스터,chapter60,valiant,"용감한, 용맹스런",valiant
워드마스터,chapter60,distress,"고민, 고통, ~을 괴롭히다",distress
워드마스터,chapter60,nursery,"육아실, 탁아소, 양성소",nursery
워드마스터,chapter61,encircle,"에워싸다, 둘러싸다",encircle
워드마스터,chapter61,notion,"개념, 의견",notion
워드마스터,chapter61,disgust,"혐오감, 역겹게 하다",disgust
워드마스터,chapter61,fragment,"일부분, 부서진 조각",fragment
워드마스터,chapter61,oversee,"감독하다, 감시하다",oversee
워드마스터,chapter61,creep,"기다, (덩굴 등이) 얽히다",creep
워드마스터,chapter61,clarify,명백히 하다,clarify
워드마스터,chapter61,dissolve,"용해하다, 해산하다, 해소하다",dissolve
워드마스터,chapter61,deterioration,"약화, 가치의 하락",deterioration
워드마스터,chapter61,equilibrium,"평형, 균형 상태",equilibrium
워드마스터,chapter61,janitor,"문지기, 관리인, 잡역부",janitor
워드마스터,chapter61,blush,"얼굴을 붉히다, 부끄러워하다",blush
워드마스터,chapter61,intervene,"개입하다, 방해하다",intervene
워드마스터,chapter61,nomad,"유목민, 방랑자",nomad
워드마스터,chapter61,cuisine,"(독특한) 요리, 요리법",cuisine
워드마스터,chapter61,dare,감히~하다,dare
워드마스터,chapter61,solvent,"용해력이 있는, 지불 능력이 있는, 용제",solvent
워드마스터,chapter61,cultivate,"경작하다, 양성하다, 계발하다",cultivate
워드마스터,chapter61,ascent,"상승, 오름",ascent
워드마스터,chapter61,advocate,"옹호자, 지지자, 지지하다",advocate
워드마스터,chapter61,spur,"자극, 고무, 박차를 가하다",spur
워드마스터,chapter61,discern,"분별하다, 식별하다, ~을 인식하다",discern
워드마스터,chapter61,scheme,"계획, 음모, 계획하다",scheme
워드마스터,chapter61,reproach,"비난, 비난하다",reproach
워드마스터,chapter61,publicity,"널리 알려짐, 명성, 광고,선전",publicity
워드마스터,chapter61,declare,선언하다,declare
워드마스터,chapter61,brisk,"활발한, 번창하는, 상쾌한",brisk
워드마스터,chapter61,exile,"망명, 망명시키다, 망명자",exile
워드마스터,chapter61,handle,다루다,handle
워드마스터,chapter61,fling,"내던지다, 돌진하다",fling
워드마스터,chapter62,deviation,"변경, 일탈",deviation
워드마스터,chapter62,contagious,"전염성의, 감염성의",contagious
워드마스터,chapter62,constraint,"강제, 압박, 거북스러움",constraint
워드마스터,chapter62,unanimous,"만장일치의, 합의의",unanimous
워드마스터,chapter62,itch,"가려움, 가렵다, (~하고싶어) 못 견디다",itch
워드마스터,chapter62,delude,"속이다, 착각하게 하다",delude
워드마스터,chapter62,dehydrate,"탈수하다, 건조시키다",dehydrate
워드마스터,chapter62,underneath,"~의 아래에, 밑에",underneath
워드마스터,chapter62,metabolism,"물질대사, 신진대사",metabolism
워드마스터,chapter62,decree,"법령, 포고하다",decree
워드마스터,chapter62,pinch,"~을 꼬집다, 집다, 괴롭히다",pinch
워드마스터,chapter62,punctual,"시간을 지키는, 기한을 지키는",punctual
워드마스터,chapter62,last,"계속하다, 끈기",last
워드마스터,chapter62,thorn,"가시, 괴로움의 원인",thorn
워드마스터,chapter62,exert,"(힘, 지식 등을) 쓰다, 발휘하다",exert
워드마스터,chapter62,aviate,"비행하다, (비행기를)조종하다",aviate
워드마스터,chapter62,headquarters,본부(단수 취급),headquarters
워드마스터,chapter62,rectangular,"직사각형의, 직각의",rectangular
워드마스터,chapter62,delegate,"파견하다, 사절, 대표",delegate
워드마스터,chapter62,elect,선출하다,elect
워드마스터,chapter62,catastrophe,"대참사, 큰 재앙",catastrophe
워드마스터,chapter62,empathize,"공감하다, 감정이입을 하다",empathize
워드마스터,chapter62,expertise,전문 지식(기술),expertise
워드마스터,chapter62,renovate,"~을 새롭게 하다, 수리하다",renovate
워드마스터,chapter62,wrench,"렌치(너트를 죄는 기구), 비틀기",wrench
워드마스터,chapter62,interval,"간격, 틈",interval
워드마스터,chapter62,experiment,"실험, 실험하다",experiment
워드마스터,chapter62,retort,"반박, 반박하다",retort
워드마스터,chapter62,inherent,"선천적인, 본래의",inherent
워드마스터,chapter62,asthma,천식,asthma
워드마스터,chapter63,realm,"왕국, 영토, 영역",realm
워드마스터,chapter63,segment,"부분, 분할하다",segment
워드마스터,chapter63,coexist,공존하다,coexist
워드마스터,chapter63,hospitality,"환대, 후한 대접",hospitality
워드마스터,chapter63,estate,"소유지, 재산",estate
워드마스터,chapter63,discreet,"분별 있는, 사려 깊은",discreet
워드마스터,chapter63,cripple,"~을 불구로 만들다, 지체 부자유자",cripple
워드마스터,chapter63,drawback,"문제점, 장애",drawback
워드마스터,chapter63,tactics,"방안, 전술",tactics
워드마스터,chapter63,dread,"공포, 무서워하다",dread
워드마스터,chapter63,dispute,"논쟁, 분쟁, 토의하다",dispute
워드마스터,chapter63,console,위로하다,console
워드마스터,chapter63,stack,"더미, 쌓아올림, 쌓다",stack
워드마스터,chapter63,cynical,"냉소적인, 비꼬는",cynical
워드마스터,chapter63,reprove,"꾸짖다, 책망하다",reprove
워드마스터,chapter63,verify,"검증하다, 입증하다",verify
워드마스터,chapter63,engross,열중하게 하다,engross
워드마스터,chapter63,bulk,"크기, 부피, 대부분",bulk
워드마스터,chapter63,despise,~을 경멸하다,despise
워드마스터,chapter63,manuscript,"손으로 쓴 것, 필사본, 원고",manuscript
워드마스터,chapter63,prehistoric,선사 시대의,prehistoric
